Aprika	África
Toraks	Tórax
Brandy and Mr. Whiskers	Brandy & Mr. Whiskers
Prognosis	Prognóstico
Yoshinogawa, Tokushima	Yoshinogawa
Jophiel	Jofiel (anjo)
Punong Ministro ng Tuvalu	Lista de primeiros-ministros de Tuvalu
Brainiac (komiks)	Brainiac
Olathe, Kansas	Olathe (Kansas)
Seal Beach, California	Seal Beach
Minami-ke	Minami-ke
Mariana Seoane	Mariana Seoane
La Plata, Huila	La Plata (Huila)
Cravo Norte	Cravo Norte
Gouda	Gouda (queijo)
Distrito ng Qabala	Qabala (rayon)
Moraga, California	Moraga (Califórnia)
Ceres, California	Ceres (Califórnia)
Nokia 5200	Nokia 5200
Heneral Santos	General Santos
Trinidad (paglilinaw)	Trinidad (desambiguação)
Elongated Man	Homem Elástico
La Palma, California	La Palma (Califórnia)
2610 Tuva	2610 Tuva
El Monte, Kaliporniya	El Monte (Califórnia)
Cowa!	Cowa!
Atwater, California	Atwater (Califórnia)
2252 CERGA	2252 CERGA
2248 Kanda	2248 Kanda
2250 Stalingrad	2250 Stalingrad
Condeissiat	Condeissiat
Isahaya, Nagasaki	Isahaya
Fujioka, Gunma	Fujioka
Maria La Baja	María la Baja
Sistemang supergalaktikal ng mga koordinato	Sistema supergaláctico de coordenadas
Keso de bola	Edam (queijo)
Kitanagoya, Aichi	Kitanagoya
Aquificae	Aquificae
Carlos Cámara	Carlos Cámara
Scotts Valley, California	Scotts Valley
2422 Perovskaya	2422 Perovskaya
Boz, Ain	Boz (Ain)
Pangingiling seksuwal	Abstinência sexual
2938 Hopi	2938 Hopi
Yucaipa, California	Yucaipa
Caldas, Antioquia	Caldas (Antioquia)
Pamparaming Lagrange	Multiplicadores de Lagrange
Iglesia de la Concepción (Santa Cruz de Tenerife)	Iglesia de la Concepción (Santa Cruz de Tenerife)
Black Canary	Canário Negro
Tenchi Muyo!	Tenchi Muyo!
Taghiyawat	Pústula
Pongo pygmaeus	Pongo pygmaeus
Leezen, Mecklenburg-Vorpommern	Leezen (Mecklemburgo-Pomerânia Ocidental)
Tito	Tito
Nataga	Nataga
Valparaíso, Antioquia	Valparaíso (Antioquia)
2952 Lilliputia	2952 Lilliputia
Daga-dagaan (sa binti)	Músculo bíceps da coxa
Ika-n na ugat	Radiciação
Distrito ng Saatly	Saatly
Tsikugo, Pukuoka	Chikugo
842 Kerstin	842 Kerstin
Saint-Georges-sur-Renon	Saint-Georges-sur-Renon
Phil Silvers	Phil Silvers
Kalakalan	Comércio
2220 Hicks	2220 Hicks
Victoria Ruffo	Victoria Ruffo
Syibata, Niigata	Shibata
Villette-sur-Ain	Villette-sur-Ain
Courtes	Courtes
Godyo, Nara	Gojō
Shugo Chara!	Shugo Chara!
Yurihondyo, Akita	Yurihonjo
Antonio Luna	Antonio Luna
1942 Jablunka	1942 Jablunka
Unyong Paneuropeo	União Paneuropeia
Klimakteriko	Climatério
Batang Hesus ng Praga	Menino Jesus de Praga
Civrieux	Civrieux
4Kids Entertainment	4Kids Entertainment
2935 Naerum	2935 Naerum
Jus soli	Jus soli
Ebanghelyo ni Maria	Evangelho de Maria
Distrito ng Kitashitara, Aichi	Kitashitara (distrito)
Tokyo Broadcasting System	Tokyo Broadcasting System
Syimada, Syisuoka	Shimada
Ophiolite	Ofiolito
San Ramon, California	San Ramon (Califórnia)
Morro Bay, California	Morro Bay
Lisette Morelos	Lisette Morelos
Tetraquark	Tetraquark
2770 Tsvet	2770 Tsvet
Arsenio Hall	Arsenio Hall
Cambs	Cambs
Antonov An-22	Antonov An-22
Hentaigana	Hentaigana
Uli-uli	Turbilhão
Hagdan ni Jacob	Escadas de Jacob
Helena Rojo	Helena Rojo
Arthur E. Kennelly	Arthur Edwin Kennelly
Morgan Hill, California	Morgan Hill
Kawanishi, Hyogo	Kawanishi
Kahinugang pangkasarian	Maturidade sexual
Annois	Annois
Mankomunidad (pook-insular ng Estados Unidos)	Commonwealth (área insular dos Estados Unidos)
2367 Praha	2367 Praha
Arkeolohiyang pambibliya	Arqueologia bíblica
2784 Domeyko	2784 Domeyko
Odiseo Bichir	Odiseo Bichir
Salamina, Caldas	Salamina (Caldas)
Cértegui	Cértegui
Ken Tanaka	Lista de personagens de Glee
Re	Re
Pokémon HeartGold at SoulSilver	Pokémon HeartGold e SoulSilver
Mga Susunod na Labing-isa	Próximos Onze
Studio Pierrot	Studio Pierrot
Dhani Harrison	Dhani Harrison
Yasu, Shiga	Yasu (Shiga)
Dunsmuir, California	Dunsmuir
Green Arrow	Arqueiro Verde
Serzh Sargsyan	Serj Sargsyan
Romans, Ain	Romans (Ain)
2491 Tvashtri	2491 Tvashtri
Tenjho Tenge	Tenjō Tenge
Marcelo Fernan	Marcelo Fernan
Berlancourt, Aisne	Berlancourt (Aisne)
El Piñón	El Piñón
Blood+	Blood+
Pasmadong leeg	Torcicolo
Acromion	Acrômio
2427 Kobzar	2427 Kobzar
Morales, Cauca	Morales (Cauca)
Aoi Blink	Raio Azul
Erick Elías	Erick Elías
Aokigahara	Aokigahara
Pokémon the Movie: Black—Victini and Reshiram at White—Victini and Zekrom	Pokémon the Movie: Black—Victini and Reshiram and White—Victini and Zekrom
La Burbanche	La Burbanche
Anak ng Tao	Filho do Homem
Wicked (musikal)	Wicked (musical)
Tulare, California	Tulare (Califórnia)
Betty Ross Banner	Betty Banner
Rey @@@u0026PJ@@@u0026 Abellana	Rey @@@u0026PJ@@@u0026 Abellana
Prepektura ng Hiroshima	Província de Hiroshima
Apango	Apango
Banal na Mag-anak	Sagrada Família
Optometriya	Optometria
Yago ng mansanas	Suco de maçã
1 Litre no Namida	1 Litro de Lágrimas
Aponeurosis	Aponeurose
Pokémon Black 2 at White 2	Pokémon Black 2 e White 2
Elektron neutrino	Neutrino do elétron
Sippar	Sippar
Konseho ng Herusalem	Concílio de Jerusalém
Daliri sa kamay	Dedos da mão
Deismo	Deísmo
Tunceli Province	Tunceli (província)
Lydia	Lídia
Apple Valley, California	Apple Valley (Califórnia)
Inglewood, California	Inglewood (Califórnia)
Mayrín Villanueva	Mayrín Villanueva
Samurai Deeper Kyo	Samurai Deeper Kyo
Patriarka ng Alehandriya	Patriarca de Alexandria
Kartang pamasko	Cartão de Natal
Lutuing Kastila	Culinária de Espanha
Takayama, Gifu	Takayama
Tōkai, Aichi	Tokai (Aichi)
Kuwarterbak	Quarterback
Himarë	Himara
Tamaraw	Bubalus mindorensis
Aquaman	Aquaman
Kabilang buhay	Vida após a morte
Pasyon (Kristiyanismo)	Paixão (cristianismo)
Jeremy Suarez	Jeremy Suarez
Hilagang Abaco	North Abaco
King James Version	Bíblia do Rei Jaime
Sungkyunkwan Scandal	Sungkyunkwan Scandal
Panahon ng Rekonstruksiyon sa Estados Unidos	Reconstrução dos Estados Unidos
Cinderella's Sister	Cinderella's Sister
Birthday	Birthday
Orasyon	Angelus
Lee Si-yeon	Lee Si-yeon
Sonda	Cunhagem (psicologia)
Aracataca	Aracataca
Luna Haruna	Luna Haruna
Imperyong Neo-Babilonio	Império Neobabilônico
Positronium	Positrónio
Kasalan sa Cana	Bodas de Caná
Carcharias taurus	Carcharias taurus
Hafiz	Hafiz (islão)
Carmel-by-the-Sea, California	Carmel-by-the-Sea
Lee Seung-Hwan	Lee Seung-hwan
Arakawa Under the Bridge	Arakawa Under The Bridge
Sistemang horisontal ng mga koordinato	Sistema horizontal de coordenadas
Smart Araneta Coliseum	Smart Araneta Coliseum
Arao, Kumamoto	Arao
Arar	Arar
Perbersyon	Perversão
Gitnang Paleolitiko	Paleolítico Médio
Arashi	Arashi
Pagpapalitan ng katalik	Swing (sexo)
Pagpapala	Bênção
Arauca, Arauca	Arauca (município)
Libacao, Aklan	Libacao
Hong Seok-cheon	Hong Seok-cheon
Lovers in Paris	Lovers in Paris
Jack Frost	Jack Frost
Yaiba	Yaiba, o Pequeno Samurai
Monoplano	Monoplano
Guhit-larawan	Cartoon
2509 Chukotka	2509 Chukotka
2079 Jacchia	2079 Jacchia
Bais	Bais (Filipinas)
Villeneuve, Ain	Villeneuve (Ain)
2854 Rawson	2854 Rawson
Ana Brenda Contreras	Ana Brenda Contreras
Gog at Magog	Gogue e Magogue
Calabasas, California	Calabasas
Susanville, California	Susanville
Sardinata	Sardinata
2284 San Juan	2284 San Juan
Pinole, California	Pinole
Ricardo Montaner	Ricardo Montaner
Camulodunum	Camuloduno
Sancho Panza	Sancho Pança
Joe Inoue	Joe Inoue
Mean Girls	Mean Girls
Holtville, California	Holtville (Califórnia)
Arcata, California	Arcata
Kladohenesis	Cladogênese
San Rafael, California	São Rafael (Califórnia)
Gram negative bacteria	Bactéria Gram-negativa
Altair Jarabo	Altaír Jarabo
Gutom na henerasyon	Hungry generation
Drag Me to Hell	Drag Me to Hell
Bakugan	Bakugan: Guerreiros da Batalha
Manipoldong Riemanniano	Variedade de Riemann
Lungsod ng Nakhon Ratchasima	Nakhon Ratchasima
Yuzawa, Akita	Yuzawa (Akita)
Akira Terao	Akira Terao
The Emperor's New School	The Emperor's New School
Tinginan	Contato visual
Busen, Pukuoka	Buzen (Fukuoka)
Naka, Ibaraki	Naka
Chaley	Chaley
Elizabeth Álvarez	Elizabeth Álvarez
Panahong Yamato	Período Yamato
Chigasaki, Kanagawa	Chigasaki
Hitachi, Ibaraki	Hitachi (Ibaraki)
Oga, Akita	Oga
Saidyo, Ehime	Saijo
Kasyiwasaki, Niigata	Kashiwazaki
Kameoka, Kyoto	Kameoka
2313 Aruna	2313 Aruna
Fujiidera, Osaka	Fujiidera
Kiryu, Gunma	Kiryu
Los Patios	Los Patios
Dalangat	Leiognathidae
Tagapangulo ng Pamahalaan ng Andorra	Lista de chefes de governo de Andorra
Ordeng Olimpiko	Ordem Olímpica
2955 Newburn	2955 Newburn
Hominidae	Hominidae
Lizzie McGuire	Lizzie McGuire
The Batman (seryeng pantelebisyon)	The Batman (série)
Bobby Labonte	Bobby Labonte
Frontino, Antioquia	Frontino (Antioquia)
Jayat	Jayat
Yubari, Hokkaido	Yubari
Lent, Ain	Lent (Ain)
Tenay	Tenay
Labanan sa Ampipoli	Batalha de Anfípolis
Malaking kalamnang pampigi	Músculo glúteo máximo
Aleppo Codex	Codex Aleppo
The Kite Runner	The Kite Runner
Asahi, Chiba	Asahi (Chiba)
Inzai, Chiba	Inzai
Tōgane, Chiba	Togane
Kimitsu, Chiba	Kimitsu
Badyer	Texugo
Christian Chávez	Christian Chávez
Neiva, Colombia	Neiva (Colômbia)
Yachimata, Chiba	Yachimata
Miyakonojō, Miyazaki	Miyakonojo
Toride, Ibaraki	Toride
Silas Marner	Silas Marner
Teen Titans (mga serye sa telebisyon)	Teen Titans (série animada)
Lipad 93 ng United Airlines	Voo 93 da United Airlines
Kromosomang 2 (tao)	Cromossoma 2 (humano)
Dakilang Tapunan sa Pasipiko	Grande Porção de Lixo do Pacífico
Bufo	Bufo
2441 Hibbs	2441 Hibbs
Rafael Arnaiz Baron	Rafael Arnáiz Barón
Waterloo, Ontario	Waterloo (Ontário)
Super Mario Bros. 3	Super Mario Bros. 3
Araw ng Canada	Dia do Canadá
2616 Lesya	2616 Lesya
Taong Yamato	Yamato (povo)
Inhinyeriyang optikal	Engenharia óptica
2887 Krinov	2887 Krinov
Lone Wolf and Cub	Lobo Solitário
Angar the Screamer	Angar, o Gritador
Rusty Wallace	Rusty Wallace
Palamuting pamasko	Decoração natalina
Phetchaburi	Phetchaburi
Distrito ng Sadarak	Sadarak
Distrito ng Khachmaz	Khachmaz
Kakamigahara, Gifu	Kakamigahara
Arenal del Sur	Arenal del Sur
Ted (pelikula)	Ted (filme)
Teruel, Huila	Teruel (Huila)
1957 Angara	1957 Angara
Pagpapahid ng langis	Unção
Pangangabayo sa Palarong Olimpiko sa Tag-init 2008	Hipismo nos Jogos Olímpicos de Verão de 2008
Mutsu, Aomori	Mutsu
Kurayosyi, Tottori	Kurayoshi
Natori, Miyagi	Natori
Minamisoma, Fukushima	Minamisoma
F. W. Woolworth Company	Woolworth
2572 Annschnell	2572 Annschnell
La Niña	La Niña
Negima! Magister Negi Magi	Negima!
Heshvan	Cheshvan
Blackfire	Estrela Negra (DC Comics)
Coquitlam, British Columbia	Coquitlam
D.N.Angel	D.N.Angel
Kambabalo	Belone belone
Cephalus	Céfalo
Leyment	Leyment
Settsu, Osaka	Settsu
Distrito ng Babek	Babek
Shunan, Yamaguchi	Shunan
Santa Maria, California	Santa Maria (Califórnia)
Distrito ng Oghuz	Oğuz (rayon)
Distrito ng Julfa	Julfa
Distrito ng Qubadli	Qubadli
We Three Kings	Reis do Oriente
Kompanya ng Teleponong Pangmalayuan ng Pilipinas	Philippine Long Distance Telephone Company
Motegi, Tochigi	Motegi
Paliparang pandaigdig	Aeroporto internacional
Ekspedisyong Challenger	Expedição Challenger
DISY	Aliança Democrática (Chipre)
2948 Amosov	2948 Amosov
2562 Chaliapin	2562 Chaliapin
Di Gi Charat	Di Gi Charat
Manglobe	Manglobe
Nationwide Series	NASCAR Xfinity Series
2830 Greenwich	2830 Greenwich
2760 Kacha	2760 Kacha
Bibi ng Lawa	Oxyura vittata
Kasaysayan ng Roma	História de Roma
Pouillat	Pouillat
Tateyama, Chiba	Tateyama
Tono, Iwate	Tono
Katagami, Akita	Katagami
Nanto, Toyama	Nanto (Toyama)
Towada, Aomori	Towada
Asaka, Saitama	Asaka
Sodegaura, Chiba	Sodegaura
Kameyama, Mie	Kameyama (Mie)
Río Iró	Río Iró
Himi, Toyama	Himi (Toyama)
Komatsu, Ishikawa	Komatsu
Sano, Tochigi	Sano
2522 Triglav	2522 Triglav
Tsitsibu, Saitama	Chichibu
Banshee (komiks)	Banshee (Marvel Comics)
Crossbones (komiks)	Ossos Cruzados
2596 Vainu Bappu	2596 Vainu Bappu
Şırnak Province	Şırnak (província)
2438 Oleshko	2438 Oleshko
Captain Tsubasa	Captain Tsubasa
Lutong Koreano (Hansik)	Culinária da Coreia
Fujiyoshida, Yamanashi	Fujiyoshida
Ekonomiks na pang-ugali	Economia comportamental
Cotingidae	Cotingidae
Cinderella Man	Cinderella Man
Goalball	Golbol
Chavannes-sur-Suran	Chavannes-sur-Suran
Tramoyes	Tramoyes
Iwakura, Aichi	Iwakura
Bibimbap	Bibimbap
Batas ni Gresham	Lei de Gresham
2523 Ryba	2523 Ryba
Negaraku	Negaraku
Loyettes	Loyettes
2976 Lautaro	2976 Lautaro
San Luis de Palenque	San Luis de Palenque
Aldana	Aldana
Sonsón	Sonsón
Nivollet-Montgriffon	Nivollet-Montgriffon
Mitsuke, Niigata	Mitsuke
2160 Spitzer	2160 Spitzer
2326 Tololo	2326 Tololo
2137 Priscilla	2137 Priscilla
Himitsu no Akko-chan	Himitsu no Akko-chan
Mariolohiya	Mariologia
Up All Night	Up All Night (álbum)
Madhouse (kompanya)	Madhouse (estúdio)
Ernesto Alonso	Ernesto Alonso
Ulo ng titi	Glande
2497 Kulikovskij	2497 Kulikovskij
All India Anna Dravida Munnetra Kazhagam	All India Anna Dravida Munnetra Kazhagam
Octopus vulgaris	Octopus vulgaris
2115 Irakli	2115 Irakli
Minamiashigara, Kanagawa	Minamiashigara
Paradise Kiss	Paradise Kiss
Salvador Mejía	Salvador Mejía Alejandre
Felix ng Valois	Félix de Valois
Rosalinda	Rosalinda
Pananahi	Costura
Kundol	Abóbora-d'água
2359 Debehogne	2359 Debehogne
Nukleyar	Nuclear
Wendisch Priborn	Wendisch Priborn
Kuhlen-Wendorf	Kuhlen-Wendorf
Herzberg, Mecklenburg-Vorpommern	Herzberg (Mecklemburgo-Pomerânia Ocidental)
Godern	Godern
Diestelow	Diestelow
Groß Niendorf, Mecklenburg-Vorpommern	Groß Niendorf (Mecklemburgo-Pomerânia Ocidental)
Rom, Alemanya	Rom (Alemanha)
Tessenow	Tessenow
Langen Jarchow	Langen Jarchow
Mestlin	Mestlin
Techentin	Techentin
Grebbin	Grebbin
Karbow-Vietlübbe	Karbow-Vietlübbe
Fareins	Fareins
Weitendorf	Weitendorf
Kreien	Kreien
Witzin	Witzin
Granzin	Granzin
Nobuhiro Takeda	Nobuhiro Takeda
Faramans, Ain	Faramans (Ain)
Wahlstorf	Wahlstorf
Tramm, Mecklenburg-Vorpommern	Tramm (Mecklemburgo-Pomerânia Ocidental)
Blankenberg, Mecklenburg-Vorpommern	Blankenberg (Mecklemburgo-Pomerânia Ocidental)
Saint-Martin-de-Bavel	Saint-Martin-de-Bavel
Elixir (komiks)	Elixir (Marvel Comics)
Justification (teolohiya)	Justificação (teologia)
Tagajō, Miyagi	Tagajo
Atami, Syisuoka	Atami
Montagnat	Montagnat
Higashihiroshima, Hiroshima	Higashihiroshima
Nobeoka, Miyazaki	Nobeoka
Syimoda, Syisuoka	Shimoda
Tsuchiura, Ibaraki	Tsuchiura
Misyima, Syisuoka	Mishima
Hora	Hora (dança)
Suita, Osaka	Suita
Kitaakita, Akita	Kitaakita
Chantal Andere	Chantal Andere
Miss Saigon	Miss Saigon
Atascadero, California	Atascadero
Mapa ng mundo	Mapa-múndi
Barbican Centre	Barbican Centre
2552 Remek	2552 Remek
2928 Epstein	2928 Epstein
Ispektrum	Espectro (física)
2627 Churyumov	2627 Churyumov
Ereshkigal	Ereshkigal
Ang mga Paglalakbay ni Marco Polo	As Viagens de Marco Polo
Kraven the Hunter	Kraven
Furano, Hokkaido	Furano (Hokkaidō)
Sukumo, Kōchi	Sukumo
2645 Daphne Plane	2645 Daphne Plane
2187 La Silla	2187 La Silla
Alyansang Pranses	Aliança Francesa
Bremsstrahlung	Bremsstrahlung
Canyon Lake, California	Canyon Lake (Califórnia)
Gripo	Torneira
2444 Lederle	2444 Lederle
Pagbura (henetika)	Deleção
1959 Karbyshev	1959 Karbyshev
2852 Declercq	2852 Declercq
Kromosomang 7 (tao)	Cromossoma 7 (humano)
2822 Sacajawea	2822 Sacajawea
Cartagena, Colombia	Cartagena das Índias
Kinesyolohiya	Cinesiologia
Arida, Wakayama	Arida
Wako, Saitama	Wako (Saitama)
2228 Soyuz-Apollo	2228 Soyuz-Apollo
Citrus Heights, California	Citrus Heights
Boyeux-Saint-Jérôme	Boyeux-Saint-Jérôme
Charles Fleischer	Charles Fleischer
Nomi, Ishikawa	Nomi (Ishikawa)
2071 Nadezhda	2071 Nadezhda
2659 Millis	2659 Millis
General Glory	General Glória
Grand-Corent	Grand-Corent
Molluscum contagiosum	Molusco contagioso
Kapulungan ng mga Kinatawan (Hapon)	Câmara dos Representantes do Japão
Katsuragi, Nara	Katsuragi (Nara)
2724 Orlov	2724 Orlov
Arrasando	Arrasando
933 Susi	933 Susi
2680 Mateo	2680 Mateo
Curillo	Curillo
2607 Yakutia	2607 Yakutia
Viz Media	Viz
Cinco de Mayo	Cinco de Mayo
Ludwika Paleta	Ludwika Paleta
2890 Vilyujsk	2890 Vilyujsk
Achalasia	Acalasia
Fukuyama, Hiroshima	Fukuyama (Hiroshima)
Bentrilokiya	Ventriloquia
Pakahulugan	Conotação
Onan	Onã
2281 Biela	2281 Biela
Silid-kainan	Sala de jantar
2364 Seillier	2364 Seillier
Ripon	Ripon (North Yorkshire)
Ginintuang Panahon ng mga Olandes	Século de Ouro dos Países Baixos
2771 Polzunov	2771 Polzunov
ChalkZone	ChalkZone
Yūgi Mutō	Yugi Muto
El Peñón, Bolívar	El Peñón (Colômbia)
Turismong seksuwal	Turismo sexual
Rancé	Rancé
2459 Spellmann	2459 Spellmann
2558 Viv	2558 Viv
Montebello, California	Montebello (Califórnia)
Karibe	Caribe
Izieu	Izieu
Diyosesis ng Roma	Diocese de Roma
Minoh, Osaka	Minoo
Poncin	Poncin
Eri Kitamura	Eri Kitamura
2290 Helffrich	2290 Helffrich
Mina' Jabal 'Ali	Jebel Ali
Revonnas	Revonnas
Oseas	Oseias
2658 Gingerich	2658 Gingerich
El Encanto	El Encanto
Halalang pederal sa Australya, 2010	Eleições federais na Austrália em 2010
Banal na Tatlong Araw	Tríduo Pascal
Numata, Gunma	Numata
Sipit-sipitan (leeg ng bahay-bata)	Cérvix
Heliantheae	Heliantheae
Kromosomang 20 (tao)	Cromossoma 20 (humano)
Black Bird (manga)	Black Bird
Lungsod ng Nevada, California	Nevada City
2728 Yatskiv	2728 Yatskiv
PIT	Partido Marfinês dos Trabalhadores
2341 Aoluta	2341 Aoluta
Romanisasyong Hepburn	Sistema Hepburn
Chaveyriat	Chaveyriat
San Bruno, California	San Bruno (Califórnia)
Port Saint Lucie, Florida	Port St. Lucie
2219 Mannucci	2219 Mannucci
2785 Sedov	2785 Sedov
Jordan (paglilinaw)	Jordan
2710 Veverka	2710 Veverka
Griyegong Mycenaean	Grego micênico
Davis, California	Davis (Califórnia)
Kromosomang 3 (tao)	Cromossoma 3 (humano)
Dōjinshi	Dōjinshi
Cormoz	Cormoz
Sanctuary (manga)	Sanctuary (mangá)
Calculator (Windows)	Calculadora (Windows)
2543 Machado	2543 Machado
2909 Hoshi-no-ie	2909 Hoshi-no-ie
Silver Banshee	Banshee Prateada
Batong gilingan	Mó
Thule	Thule
2994 Flynn	2994 Flynn
Elk Grove, California	Elk Grove (Califórnia)
Arjona	Arjona (Colômbia)
American Eagle (komiks)	Águia Americana
Pompano Beach, Florida	Pompano Beach
Albany, California	Albany (Califórnia)
2993 Wendy	2993 Wendy
Isaac	Isaac
Ted Ginn	Ted Ginn
Darker than Black	Darker than Black
Enigma	Enigma
Dimos	Demo (Grécia)
2310 Olshaniya	2310 Olshaniya
Falcon (komiks)	Falcão (Marvel Comics)
Kriyobiyolohiya	Criobiologia
Warabi, Saitama	Warabi
Astro Boy (1960s)	Astro Boy
Prepusyo ng titi	Prepúcio
Batman: The Animated Series	Batman: The Animated Series
2324 Janice	2324 Janice
2347 Vinata	2347 Vinata
Del Mar, California	Del Mar (Califórnia)
Saint-Éloi, Ain	Saint-Éloi (Ain)
2170 Byelorussia	2170 Byelorussia
San Clemente, California	San Clemente (Califórnia)
Martian Manhunter	Caçador de Marte
Magnipikasyon	Ampliação
Enrique VII ng Inglatera	Henrique VII de Inglaterra
Ha'il	Ha'il
Pueblo, Colorado	Pueblo (Colorado)
2301 Whitford	2301 Whitford
Murs-et-Gélignieux	Murs-et-Gélignieux
Look ng Maynila	Baía de Manila
Dominyo ng Satsuma	Domínio de Satsuma
Vaginitis	Vaginite
Yu-Gi-Oh! Zexal	Yu-Gi-Oh! Zexal
Anunnaki	Anunnaki
Francisco ng Asisi	Francisco de Assis
Illiat	Illiat
Agnicourt-et-Séchelles	Agnicourt-et-Séchelles
Aisonville-et-Bernoville	Aisonville-et-Bernoville
Any-Martin-Rieux	Any-Martin-Rieux
Acy	Acy
Aizelles	Aizelles
Aizy-Jouy	Aizy-Jouy
Artemps	Artemps
2528 Mohler	2528 Mohler
Mantenay-Montlin	Mantenay-Montlin
2829 Bobhope	2829 Bobhope
Artonges	Artonges
Innimond	Innimond
The Bad Beginning	Mau Começo
2414 Vibeke	2414 Vibeke
Pet Shop of Horrors	Pet Shop of Horrors
Neutralino	Neutralino
Iskuwadron (aviation)	Esquadrilha
Hyakujuu Sentai Gaoranger	Hyakujuu Sentai Gaoranger
Saint-Rémy, Ain	Saint-Rémy (Ain)
Yoko Takahashi	Yoko Takahashi
2591 Dworetsky	2591 Dworetsky
Borkow	Borkow
Radyo Batikana	Rádio Vaticano
Otitis externa	Otite externa
Providencia, Nariño	Providencia (Colômbia)
Saint-Alban, Ain	Saint-Alban (Ain)
Lungsod ng Obregón	Ciudad Obregón
Indibiduwasyon	Individuação
Clock King	Rei Relógio
2848 ASP	2848 ASP
2382 Nonie	2382 Nonie
El Sexto Sentido	El Sexto Sentido
Mga Sunda	Sundaneses
2396 Kochi	2396 Kochi
Izanami	Izanami
Galbi	Galbi
Puwang sa puson	Cavidade abdominal
2667 Oikawa	2667 Oikawa
Talaksan ng tunog	Arquivo sonoro
2684 Douglas	2684 Douglas
Hadad	Hadad
Kanon (nobelang biswal)	Kanon
Karnilla	Karnilla
Ogori, Pukuoka	Ogori
Little Busters!	Little Busters!
Bulgogi	Bulgogi
Saint-Benoît, Ain	Saint-Benoît
Simbahang Apostolikong Armeniyo	Igreja Apostólica Armênia
Bagong midya	Novas mídias
Kalakalang Galyon	Galeão de Manila
Luna 21	Luna 21
Philip Rivers	Philip Rivers
Chanoz-Châtenay	Chanoz-Châtenay
Raha	Rajá
2618 Coonabarabran	2618 Coonabarabran
2656 Evenkia	2656 Evenkia
Kashima, Saga	Kashima (Saga)
2814 Vieira	2814 Vieira
2977 Chivilikhin	2977 Chivilikhin
Rayuma	Reumatismo
Trigger Twins	Gêmeos do Gatilho
Virginia	Virgínia (desambiguação)
Shoko Nakagawa	Shoko Nakagawa
Talaan ng mga planetang menor: 3001–4000	Lista de asteroides (3001-4000)
Sipres, Kaliporniya	Cypress (Califórnia)
Mactan	Mactan
Nihonmatsu, Fukushima	Nihonmatsu
Ashur	Assur (deus)
Guaduas	Guaduas
The First Noel	The First Noel
Bisperas ng Pasko ng Pagkabuhay	Vigília pascal
Nightwing	Asa Noturna
Fuchū, Hiroshima	Fuchū (Hiroshima)
Panukalang batas	Projeto de lei
Kitáb-i-Aqdas	Kitáb-i-Aqdas
Galicia	Galícia
Vrindavan	Vrindavan
Talangka (isda)	Callionymidae
Turner Network Television	Turner Network Television
Distrito ng Kurdamir	Kurdamir
Hawthorne, California	Hawthorne (Califórnia)
Distrito ng Lerik	Lerik
Distrito ng Neftchala	Neftchala
Digimon Adventures	Digimon Adventure
Nobelang biswal	Visual novel
Mga lungsod ng Saudi Arabia	Lista de cidades da Arábia Saudita
Betamax	Betamax
Amari	Amári (município)
Harem (genre)	Harém (gênero)
Timplahin trap	The Temper Trap
2518 Rutllant	2518 Rutllant
2402 Satpaev	2402 Satpaev
Karunungang itim	Magia negra
2621 Goto	2621 Goto
2442 Corbett	2442 Corbett
Hiroko Shimabukuro	Hiroko Shimabukuro
2614 Torrence	2614 Torrence
2370 van Altena	2370 van Altena
Felipe IV ng Espanya	Filipe IV de Espanha
Record of Lodoss War	The Record of Lodoss War
Excavate	Excavata
